[Number of elements]
2

[Mass of elements] (g/mole)
27.0 24.30

[Number of Points]
500

[[Pair Potential (Al Al)]]
[ID]
1 1

[Max and Min distance]
5.5580 2.0210

[Spline Parameters]
2.31103396415700E+00	5.75190663337708E-01	-2.88226458188479E+00
2.31810784339900E+00	5.54801523685455E-01	-2.80872353868420E+00
2.32518196106000E+00	5.34932613372803E-01	-2.73619360056911E+00
2.33225584030200E+00	5.15576779842377E-01	-2.66502444138126E+00
2.33932995796200E+00	4.96724396944046E-01	-2.59487481315423E+00
2.34640383720400E+00	4.78368252515793E-01	-2.52608175091674E+00
2.35347795486500E+00	4.60498750209808E-01	-2.45830821963995E+00
2.36055183410600E+00	4.43108677864075E-01	-2.39189546729064E+00
2.36762595176700E+00	4.26188409328461E-01	-2.32650645884012E+00
2.37469983100900E+00	4.09730702638626E-01	-2.26246137756530E+00
2.38177394866900E+00	3.93726050853729E-01	-2.19945689194077E+00
2.38884782791100E+00	3.78167092800140E-01	-2.13778369467840E+00
2.39592194557200E+00	3.63044410943985E-01	-2.07716373187998E+00
2.40299582481400E+00	3.48350554704666E-01	-2.01786663156800E+00
2.41006994247400E+00	3.34076166152954E-01	-1.95962697865762E+00
2.41714382171600E+00	3.20213764905930E-01	-1.90270597529615E+00
2.42421793937700E+00	3.06754022836685E-01	-1.84684241933602E+00
2.43129181861900E+00	2.93689459562302E-01	-1.79229751292479E+00
2.43836593627900E+00	2.81010746955872E-01	-1.73882269272873E+00
2.44543981552100E+00	2.68710315227509E-01	-1.68664545739214E+00
2.45251393318200E+00	2.56778985261917E-01	-1.63555305355315E+00
2.45958781242400E+00	2.45209082961082E-01	-1.58575612810461E+00
2.46666193008400E+00	2.33991444110870E-01	-1.53703982121600E+00
2.47373580932600E+00	2.23118424415588E-01	-1.48961688624894E+00
2.48080992698700E+00	2.12580874562263E-01	-1.44333144450268E+00
2.48788404464700E+00	2.02370747923851E-01	-1.39818981538423E+00
2.49495792388900E+00	1.92479953169823E-01	-1.35432891937376E+00
2.50203204155000E+00	1.82899430394173E-01	-1.31156760014348E+00
2.50910592079200E+00	1.73621401190758E-01	-1.27008280108340E+00
2.51618003845200E+00	1.64636835455894E-01	-1.22970179174116E+00
2.52325391769400E+00	1.55937924981117E-01	-1.18989795488521E+00
2.53032803535500E+00	1.47520586848259E-01	-1.15241755325643E+00
2.53740191459700E+00	1.39368385076523E-01	-1.11501298450905E+00
2.54447603225700E+00	1.31480783224106E-01	-1.07832040225926E+00
2.55154991149900E+00	1.23852744698524E-01	-1.04248725933164E+00
2.55862402916000E+00	1.16478189826012E-01	-1.00737031583984E+00
2.56569790840100E+00	1.09352052211761E-01	-9.73108598732259E-01
2.57277202606200E+00	1.02468281984329E-01	-9.39567293998078E-01
2.57984590530400E+00	9.58217829465866E-02	-9.06875949476208E-01
2.58692002296400E+00	8.94065424799919E-02	-8.74911336734323E-01
2.59399390220600E+00	8.32174196839333E-02	-8.43792471266893E-01
2.60106801986700E+00	7.72484317421913E-02	-8.13402444048389E-01
2.60814189910900E+00	7.14944228529930E-02	-7.83853951166468E-01
2.61521601676900E+00	6.59494400024414E-02	-7.55041142557522E-01
2.62228989601100E+00	6.06082789599895E-02	-7.27064602112807E-01
2.62936401367200E+00	5.54650239646435E-02	-6.99825852410008E-01
2.63643789291400E+00	5.05144558846951E-02	-6.73422317637009E-01
2.64351201057400E+00	4.57506664097309E-02	-6.47758680074809E-01
2.65058588981600E+00	4.11684215068817E-02	-6.22926044504552E-01
2.65766000747700E+00	3.67618426680565E-02	-5.98838572317444E-01
2.66473388671900E+00	3.25256586074829E-02	-5.75578415801640E-01
2.67180800437900E+00	2.84540168941021E-02	-5.53065529137914E-01
2.67888188362100E+00	2.45416313409805E-02	-5.31377061750707E-01
2.68595600128200E+00	2.07826700061560E-02	-5.10439813844826E-01
2.69302988052400E+00	1.71718187630177E-02	-4.90323298894868E-01
2.70010399818400E+00	1.37032717466354E-02	-4.70960899820964E-01
2.70717787742600E+00	1.03716943413019E-02	-4.52416929752601E-01
2.71425199508700E+00	7.17129698023200E-03	-4.34629313683557E-01
2.72132587432900E+00	4.09672921523452E-03	-4.17657740385705E-01
2.72839999198900E+00	1.14221835974604E-03	-4.01444841494348E-01
2.73547387123100E+00	-1.69760244898498E-03	-3.86045813078104E-01
2.74254798889200E+00	-4.42849053069949E-03	-3.71407532623707E-01
2.74962186813400E+00	-7.05582741647959E-03	-3.57581131373013E-01
2.75669598579400E+00	-9.58535633981228E-03	-3.44517469355572E-01
2.76376986503600E+00	-1.20224729180336E-02	-3.32263744640797E-01
2.77084398269700E+00	-1.43729066476226E-02	-3.20774273183814E-01
2.77791786193800E+00	-1.66420638561249E-02	-3.15291266219579E-01
2.78499197959900E+00	-1.88724342733622E-02	-2.99488009707478E-01
2.79206585884100E+00	-2.09910124540329E-02	-2.89177897541334E-01
2.79913997650100E+00	-2.30366569012403E-02	-2.79013395039822E-01
2.80621385574300E+00	-2.50103976577520E-02	-2.69032681952234E-01
2.81328797340400E+00	-2.69135348498821E-02	-2.59198895072349E-01
2.82036185264600E+00	-2.87471078336239E-02	-2.49546791137461E-01
2.82743597030600E+00	-3.05124018341303E-02	-2.40043456570583E-01
2.83450984954800E+00	-3.22104692459106E-02	-2.30721015022886E-01
2.84158396720900E+00	-3.38425897061825E-02	-2.21547869460404E-01
2.84865784645100E+00	-3.54098193347454E-02	-2.12554300374018E-01
2.85573196411100E+00	-3.69134284555912E-02	-2.03711343815946E-01
2.86280584335300E+00	-3.83544825017452E-02	-1.95047963733955E-01
2.86987996101400E+00	-3.97342517971992E-02	-1.86534669563062E-01
2.87695384025600E+00	-4.10537980496883E-02	-1.78200425251018E-01
2.88402795791600E+00	-4.23143878579140E-02	-1.70018373318971E-01
2.89110183715800E+00	-4.35170978307724E-02	-1.62012211542395E-01
2.89817595481900E+00	-4.46631722152233E-02	-1.54160875232004E-01
2.90524983406100E+00	-4.57537062466145E-02	-1.46484375842579E-01
2.91232395172100E+00	-4.67899367213249E-02	-1.38963228536599E-01
2.91939783096300E+00	-4.77729625999928E-02	-1.31615864917105E-01
2.92647194862400E+00	-4.87040132284164E-02	-1.24428592936146E-01
2.93354606628400E+00	-4.95842210948467E-02	-1.17402992445364E-01
2.94061994552600E+00	-5.04147298634052E-02	-1.10549595789412E-01
2.94769406318700E+00	-5.11967577040195E-02	-1.03854184303040E-01
2.95476794242900E+00	-5.19314222037792E-02	-9.73299234170340E-02
2.96184206008900E+00	-5.26199340820313E-02	-9.09652275522766E-02
2.96891593933100E+00	-5.32634221017361E-02	-8.47701024362029E-02
2.97599005699200E+00	-5.38630858063698E-02	-7.87350689586228E-02
2.98306393623400E+00	-5.44200576841831E-02	-7.28701328469602E-02
2.99013805389400E+00	-5.49355410039425E-02	-6.71647617565458E-02
2.99721193313600E+00	-5.54106645286083E-02	-6.16294880320468E-02
3.00428605079700E+00	-5.58466315269470E-02	-5.62543059460416E-02
3.01135993003800E+00	-5.62445744872093E-02	-5.10481679914764E-02
3.01843404769900E+00	-5.66056892275810E-02	-4.60031749098805E-02
3.02550792694100E+00	-5.69311156868935E-02	-3.26571144018243E-02
3.03258204460100E+00	-5.71621321141720E-02	-3.63950435138528E-02
3.03965592384300E+00	-5.74195906519890E-02	-3.17824031796439E-02
3.04673004150400E+00	-5.76444193720818E-02	-2.72819323158191E-02
3.05380392074600E+00	-5.78374117612839E-02	-2.28967906257843E-02
3.06087803840600E+00	-5.79993836581707E-02	-1.86232917889172E-02
3.06795191764800E+00	-5.81311248242855E-02	-1.44651221258412E-02
3.07502603530900E+00	-5.82334510982037E-02	-1.04185953159035E-02
3.08209991455100E+00	-5.83071522414684E-02	-6.48792429701715E-03
3.08917403221100E+00	-5.83530478179455E-02	-2.66889613126916E-03
3.09624791145300E+00	-5.83719275891781E-02	1.03532947791871E-03
3.10332202911400E+00	-5.83646036684513E-02	4.62633238224509E-03
3.11039590835600E+00	-5.83318769931793E-02	8.10411258170804E-03
3.11747002601600E+00	-5.82745485007763E-02	1.14676168418575E-02
3.12454390525800E+00	-5.81934265792370E-02	1.47184250143763E-02
3.13161802291900E+00	-5.80893084406853E-02	1.78549572475827E-02
3.13869190216100E+00	-5.79630024731159E-02	2.08782667759118E-02
3.14576601982100E+00	-5.78153096139431E-02	2.37873003649275E-02
3.15283989906300E+00	-5.76470382511616E-02	2.65841644835601E-02
3.15991401672400E+00	-5.74589818716049E-02	2.92651728111532E-02
3.16698789596600E+00	-5.72519600391388E-02	3.18355915200600E-02
3.17406201362600E+00	-5.70267550647259E-02	3.42896278207237E-02
3.18113589286800E+00	-5.67841902375221E-02	3.66320212682069E-02
3.18821001052900E+00	-5.65250553190708E-02	3.88590855419147E-02
3.19528388977100E+00	-5.62501661479473E-02	4.09750335796857E-02
3.20235800743100E+00	-5.59603087604046E-02	4.29740725919847E-02
3.20943188667300E+00	-5.56563101708889E-02	4.48635752200455E-02
3.21650600433400E+00	-5.53389452397823E-02	4.66351155881538E-02
3.22357988357500E+00	-5.50090484321117E-02	4.82971195720239E-02
3.23065400123600E+00	-5.46673946082592E-02	4.98422145304211E-02
3.23772788047800E+00	-5.43148107826710E-02	5.12767198701299E-02
3.24480199813800E+00	-5.39520792663097E-02	5.25943161843236E-02
3.25187587738000E+00	-5.35800270736218E-02	5.38018494970874E-02
3.25894999504100E+00	-5.31994327902794E-02	5.48919471671198E-02
3.26602387428300E+00	-5.28111271560192E-02	5.58730350701440E-02
3.27309799194300E+00	-5.24158813059330E-02	5.67361607132313E-02
3.28017187118500E+00	-5.20145297050476E-02	5.92349594785977E-02
3.28724598884600E+00	-5.15955016016960E-02	5.81553941531944E-02
3.29431986808800E+00	-5.11841103434563E-02	5.87430989840127E-02
3.30139398574800E+00	-5.07685616612434E-02	5.92549709334040E-02
3.30846786499000E+00	-5.03493919968605E-02	5.96978560254311E-02
3.31554198265100E+00	-4.99270893633366E-02	6.00649082360753E-02
3.32261586189300E+00	-4.95021902024746E-02	6.03635002065598E-02
3.32968997955300E+00	-4.90751788020134E-02	6.05852060611956E-02
3.33676385879500E+00	-4.86465990543365E-02	6.07389782929036E-02
3.34383797645600E+00	-4.82169315218925E-02	6.08163910259822E-02
3.35091185569800E+00	-4.77867163717747E-02	6.08248169017102E-02
3.35798597335800E+00	-4.73564416170120E-02	6.07579365132461E-02
3.36505985260000E+00	-4.69266399741173E-02	6.06215426501977E-02
3.37213397026100E+00	-4.64978031814098E-02	6.04114223746539E-02
3.37920808792100E+00	-4.60704527795315E-02	6.01265224522057E-02
3.38628196716300E+00	-4.56451177597046E-02	5.97736889068276E-02
3.39335608482400E+00	-4.52222786843777E-02	5.93439692456030E-02
3.40042996406600E+00	-4.48024794459343E-02	5.88463159614504E-02
3.40750408172600E+00	-4.43862006068230E-02	5.82723031786832E-02
3.41457796096800E+00	-4.39739823341370E-02	5.76293035385350E-02
3.42165207862900E+00	-4.35663126409054E-02	5.69104710169922E-02
3.42872595787000E+00	-4.31637279689312E-02	5.61226516380686E-02
3.43580007553100E+00	-4.27667163312435E-02	5.52589993777493E-02
3.44287395477300E+00	-4.23758141696453E-02	5.43268868772830E-02
3.44994807243300E+00	-4.19915057718754E-02	5.33184148782020E-02
3.45702195167500E+00	-4.16143313050270E-02	5.22414826389593E-02
3.46409606933600E+00	-4.12447750568390E-02	5.10881909011028E-02
3.47116994857800E+00	-4.08833771944046E-02	4.98659123058664E-02
3.47824406623800E+00	-4.05306257307529E-02	4.85683274464525E-02
3.48531794548000E+00	-4.01870533823967E-02	4.72012291124397E-02
3.49239206314100E+00	-3.98531518876553E-02	4.57588245142778E-02
3.49946594238300E+00	-3.95294539630413E-02	4.42469064414894E-02
3.50654006004300E+00	-3.92164513468742E-02	4.26602087217703E-02
3.51361393928500E+00	-3.89146730303764E-02	4.10029442929745E-02
3.52068805694600E+00	-3.86246182024479E-02	3.92714268344925E-02
3.52776193618800E+00	-3.83468121290207E-02	3.74698692841669E-02
3.53483605384800E+00	-3.80817502737045E-02	2.55325098714447E-02
3.54190993309000E+00	-3.79011332988739E-02	3.37429991339975E-02
3.54898405075100E+00	-3.76624353230000E-02	3.18240059409670E-02
3.55605792999300E+00	-3.74373123049736E-02	2.98918473171193E-02
3.56313204765300E+00	-3.72258573770523E-02	2.79417837073929E-02
3.57020592689500E+00	-3.70281971991062E-02	2.59790812840970E-02
3.57728004455600E+00	-3.68444211781025E-02	2.39984738749224E-02
3.58435392379800E+00	-3.66746559739113E-02	2.20041744177125E-02
3.59142804145800E+00	-3.65189984440804E-02	1.99930232091043E-02
3.59850192070000E+00	-3.63775677978992E-02	1.79676533351985E-02
3.60557603836100E+00	-3.62504646182060E-02	1.59259583271284E-02
3.61264991760300E+00	-3.61378043889999E-02	1.38695180365562E-02
3.61972403526300E+00	-3.60396914184093E-02	1.17972792290221E-02
3.62679791450500E+00	-3.59562374651432E-02	9.70976852176974E-03
3.63387203216600E+00	-3.58875505626202E-02	7.60645929756824E-03
3.64094591140700E+00	-3.58337424695492E-02	5.48840479086766E-03
3.64802002906800E+00	-3.57949174940586E-02	3.35402514997228E-03
3.65509390831000E+00	-3.57711911201477E-02	1.20490022658959E-03
3.66216802597000E+00	-3.57626676559448E-02	-9.59496596522138E-04
3.66924190521200E+00	-3.57694551348686E-02	-3.14021855383062E-03
3.67631602287300E+00	-3.57916690409184E-02	-5.33568579361072E-03
3.68338990211500E+00	-3.58294136822224E-02	-7.54695155035371E-03
3.69046401977500E+00	-3.58828008174896E-02	-9.77296258960953E-03
3.69753789901700E+00	-3.59519347548485E-02	-1.20152987630337E-02
3.70461201667800E+00	-3.60369309782982E-02	-1.42723802189569E-02
3.71168589592000E+00	-3.61378937959671E-02	-1.65457868090749E-02
3.71876001358000E+00	-3.62549386918545E-02	-1.88328854472154E-02
3.72583389282200E+00	-3.63881625235081E-02	-2.11378890712327E-02
3.73290801048300E+00	-3.65376919507980E-02	-2.34560581260672E-02
3.73998188972500E+00	-3.67036201059818E-02	-2.57910789323155E-02
3.74705600738500E+00	-3.68860661983490E-02	-2.81403184038173E-02
3.75412988662700E+00	-3.70851308107376E-02	-3.05069362439778E-02
3.76120400428800E+00	-3.73009368777275E-02	-3.28861928977097E-02
3.76827788353000E+00	-3.75335738062859E-02	-3.52838811545375E-02
3.77535200119000E+00	-3.77831719815731E-02	-3.76947348421834E-02
3.78242588043200E+00	-3.80498245358467E-02	-3.82834929074498E-02
3.78949999809300E+00	-3.83206419646740E-02	-4.25738434957445E-02
3.79657387733500E+00	-3.86218093335629E-02	-4.49188700293892E-02
3.80364799499500E+00	-3.89395654201508E-02	-4.71675256095990E-02
3.81072187423700E+00	-3.92732284963131E-02	-4.93282361120865E-02
3.81779599189800E+00	-3.96221764385700E-02	-5.13931022783710E-02
3.82486987114000E+00	-3.99857312440872E-02	-5.33684435152247E-02
3.83194398880000E+00	-4.03632596135139E-02	-5.52505735020497E-02
3.83901810646100E+00	-4.07541021704674E-02	-5.70384390043400E-02
3.84609198570300E+00	-4.11575920879841E-02	-5.87373061944442E-02
3.85316610336300E+00	-4.15730997920036E-02	-6.03403290483611E-02
3.86023998260500E+00	-4.19999472796917E-02	-6.18554068245261E-02
3.86731410026600E+00	-4.24375124275684E-02	-6.32735870300392E-02
3.87438797950700E+00	-4.28851097822189E-02	-6.46043487750500E-02
3.88146209716800E+00	-4.33421209454536E-02	-6.58376863321740E-02
3.88853597641000E+00	-4.38078567385674E-02	-6.69836054287672E-02
3.89561009407000E+00	-4.42816987633705E-02	-6.80331535719541E-02
3.90268397331200E+00	-4.47629652917385E-02	-6.89942300201719E-02
3.90975809097300E+00	-4.52510304749012E-02	-6.98589355149559E-02
3.91683197021500E+00	-4.57452125847340E-02	-7.06362225492367E-02
3.92390608787500E+00	-4.62448932230473E-02	-7.13155587783860E-02
3.93097996711700E+00	-4.67493794858456E-02	-7.19085297814958E-02
3.93805408477800E+00	-4.72580604255199E-02	-7.24040765967345E-02
3.94512796402000E+00	-4.77702468633652E-02	-7.28116783342095E-02
3.95220208168000E+00	-4.82853166759014E-02	-7.31223825010316E-02
3.95927596092200E+00	-4.88025844097137E-02	-7.33461948245980E-02
3.96635007858300E+00	-4.93214353919029E-02	-7.34725829602482E-02
3.97342395782500E+00	-4.98411804437637E-02	-7.35115526354117E-02
3.98049807548500E+00	-5.03612011671066E-02	-7.34530981226747E-02
3.98757195472700E+00	-5.08808083832264E-02	-7.33072251494344E-02
3.99464607238800E+00	-5.13993836939335E-02	-7.30649812227594E-02
4.00171995163000E+00	-5.19162453711033E-02	-7.27321591322024E-02
4.00879383087200E+00	-5.24307526648045E-02	-7.23124451983740E-02
4.01586818695100E+00	-5.29422909021378E-02	-7.17905675215580E-02
4.02294206619300E+00	-5.34501373767853E-02	-7.11807447670205E-02
4.03001594543500E+00	-5.39536699652672E-02	-7.04792906141216E-02
4.03708982467700E+00	-5.44522404670715E-02	-7.33540940830794E-02
4.04416418075600E+00	-5.49711473286152E-02	-6.88520433675569E-02
4.05123805999800E+00	-5.54582066833973E-02	-6.79236171877159E-02
4.05831193924000E+00	-5.59386983513832E-02	-6.69388429640655E-02
4.06538581848100E+00	-5.64122237265110E-02	-6.59014070172182E-02
4.07246017456100E+00	-5.68784102797508E-02	-6.47991971508619E-02
4.07953405380200E+00	-5.73367998003960E-02	-6.36453787957588E-02
4.08660793304400E+00	-5.77870272099972E-02	-6.24357390140801E-02
4.09368181228600E+00	-5.82286976277828E-02	-6.11729108919992E-02
4.10075616836500E+00	-5.86614347994328E-02	-5.98463620848318E-02
4.10783004760700E+00	-5.90847879648209E-02	-5.84676781717132E-02
4.11490392684900E+00	-5.94983883202076E-02	-5.70326462147862E-02
4.12197780609100E+00	-5.99018372595310E-02	-5.55449525346760E-02
4.12905216217000E+00	-6.02947622537613E-02	-5.39935381694941E-02
4.13612604141200E+00	-6.06767125427723E-02	-5.23899886983600E-02
4.14319992065400E+00	-6.10473193228245E-02	-5.07300911834038E-02
4.15027379989600E+00	-6.14061839878559E-02	-4.90170053280325E-02
4.15734815597500E+00	-6.17529302835464E-02	-4.72412520220808E-02
4.16442203521700E+00	-6.20871149003506E-02	-4.54128369929037E-02
4.17149591445900E+00	-6.24083653092384E-02	-4.35280739199467E-02
4.17856979370100E+00	-6.27162829041481E-02	-4.15890692720813E-02
4.18564414978000E+00	-6.30104839801788E-02	-3.95889770253323E-02
4.19271802902200E+00	-6.32905364036560E-02	-3.75351698209216E-02
4.19979190826400E+00	-6.35560601949692E-02	-3.54255411899196E-02
4.20686578750600E+00	-6.38066604733467E-02	-3.32621976012874E-02
4.21394014358500E+00	-6.40419572591782E-02	-3.10367131792615E-02
4.22101402282700E+00	-6.42615109682083E-02	-2.87585670340691E-02
4.22808790206900E+00	-6.44649490714073E-02	-2.64235462278198E-02
4.23516178131100E+00	-6.46518692374229E-02	-2.40337572294607E-02
4.24223613739000E+00	-6.48218840360641E-02	-2.15860403355945E-02
4.24931001663200E+00	-6.49745836853981E-02	-1.90814487806753E-02
4.25638389587400E+00	-6.51095658540726E-02	-1.65220890336305E-02
4.26345777511600E+00	-6.52264431118965E-02	-1.39069078600221E-02
4.27053213119500E+00	-6.53248205780983E-02	-1.12337987908967E-02
4.27760601043700E+00	-6.54042884707451E-02	-8.50486829518015E-03
4.28467988967900E+00	-6.54644519090652E-02	-5.72116960736362E-03
4.29175424575800E+00	-6.55049234628677E-02	-7.67807924116356E-04
4.29882812500000E+00	-6.55103549361229E-02	2.31711581977228E-05
4.30590200424200E+00	-6.55101910233498E-02	2.79212456354263E-03
4.31297588348400E+00	-6.54904395341873E-02	5.50525654228258E-03
4.32005023956300E+00	-6.54514953494072E-02	8.15835415660160E-03
4.32712411880500E+00	-6.53937831521034E-02	1.07566835787952E-02
4.33419799804700E+00	-6.53176903724670E-02	1.32970851054699E-02
4.34127187728900E+00	-6.52236267924309E-02	1.57827184400486E-02
4.34834623336800E+00	-6.51119798421860E-02	1.82083174101789E-02
4.35542011261000E+00	-6.49831742048264E-02	2.05791481881955E-02
4.36249399185200E+00	-6.48375973105431E-02	2.28909978362451E-02
4.36956787109400E+00	-6.46756663918495E-02	2.51491325266194E-02
4.37664222717300E+00	-6.44977614283562E-02	2.73461796181227E-02
4.38371610641500E+00	-6.43043145537376E-02	2.94895117519368E-02
4.39078998565700E+00	-6.40957057476044E-02	3.15738627558095E-02
4.39786386489900E+00	-6.38723522424698E-02	3.36034455675567E-02
4.40493822097800E+00	-6.36346414685249E-02	3.55740472493213E-02
4.41201210022000E+00	-6.33829906582832E-02	3.74877742700466E-02
4.41908597946200E+00	-6.31178021430969E-02	3.93446266297286E-02
4.42615985870400E+00	-6.28394782543182E-02	4.11488172662128E-02
4.43323421478300E+00	-6.25483915209770E-02	4.28892872176429E-02
4.44030809402500E+00	-6.22449927031994E-02	4.45755155941902E-02
4.44738197326700E+00	-6.19296655058861E-02	4.62048693096973E-02
4.45445585250900E+00	-6.16028122603893E-02	4.77810346847608E-02
4.46153020858800E+00	-6.12648092210293E-02	4.92934793747811E-02
4.46860408783000E+00	-6.09161071479321E-02	5.07522091071534E-02
4.47567796707200E+00	-6.05570860207081E-02	5.21535375612378E-02
4.48275184631300E+00	-6.01881518959999E-02	5.35022042921264E-02
4.48982620239300E+00	-5.98096773028374E-02	5.47866237207378E-02
4.49690008163500E+00	-5.94221167266369E-02	5.60168015744556E-02
4.50397396087600E+00	-5.90258538722992E-02	5.71911580015980E-02
4.51104784011800E+00	-5.86212836205959E-02	5.83123260883086E-02
4.51812219619800E+00	-5.82087822258472E-02	5.93681936382674E-02
4.52519607543900E+00	-5.77888116240501E-02	6.03708728477946E-02
4.53226995468100E+00	-5.73617480695248E-02	6.13172040135281E-02
4.53934383392300E+00	-5.69279901683331E-02	6.22103468388327E-02
4.54641819000200E+00	-5.64879141747952E-02	7.02244078738898E-02
4.55349206924400E+00	-5.59911467134953E-02	6.37507022421408E-02
4.56056594848600E+00	-5.55401742458344E-02	6.45385216210772E-02
4.56763982772800E+00	-5.50836287438869E-02	6.53105424830223E-02
4.57471418380700E+00	-5.46216219663620E-02	6.60530727800114E-02
4.58178806304900E+00	-5.41543625295162E-02	6.67787513255580E-02
4.58886194229100E+00	-5.36819696426392E-02	6.74844184163131E-02
4.59593582153300E+00	-5.32045848667622E-02	6.81737603728724E-02
4.60301017761200E+00	-5.27223236858845E-02	6.88330851472154E-02
4.61008405685400E+00	-5.22353984415531E-02	6.94760847873626E-02
4.61715793609600E+00	-5.17439246177673E-02	7.00995995899206E-02
4.62423181533800E+00	-5.12480400502682E-02	7.07062626410804E-02
4.63130617141700E+00	-5.07478639483452E-02	7.12829085100082E-02
4.63838005065900E+00	-5.02436086535454E-02	7.18437558619877E-02
4.64545392990100E+00	-4.97353859245777E-02	7.23835385246815E-02
4.65252780914300E+00	-4.92233447730541E-02	7.29085759048772E-02
4.65960216522200E+00	-4.87075895071030E-02	7.34020162511735E-02
4.66667604446400E+00	-4.81883436441422E-02	7.38801846977526E-02
4.67374992370600E+00	-4.76657152175903E-02	7.43378150722503E-02
4.68082380294800E+00	-4.71398495137692E-02	7.47801735470593E-02
4.68789815902700E+00	-4.66108545660973E-02	7.51909349879424E-02
4.69497203826900E+00	-4.60789538919926E-02	7.55864245291063E-02
4.70204591751100E+00	-4.55442555248737E-02	7.59613759982045E-02
4.70911979675300E+00	-4.50069047510624E-02	7.63205289503673E-02
4.71619415283200E+00	-4.44670133292675E-02	7.66491381030681E-02
4.72326803207400E+00	-4.39247973263264E-02	7.69624753560497E-02
4.73034191131600E+00	-4.33803647756577E-02	7.72594874748522E-02
4.73741626739500E+00	-4.28338311612606E-02	7.75259557941898E-02
4.74449014663700E+00	-4.22854125499725E-02	7.77771522137973E-02
4.75156402587900E+00	-4.17352169752121E-02	7.80072839441475E-02
4.75863790512100E+00	-4.11833934485912E-02	7.82221437747520E-02
4.76571226120000E+00	-4.06300500035286E-02	7.84059331886911E-02
4.77278614044200E+00	-4.00754064321518E-02	7.85739240856662E-02
4.77986001968400E+00	-3.95195744931698E-02	7.87219035278341E-02
4.78693389892600E+00	-3.89626957476139E-02	7.88546110702710E-02
4.79400825500500E+00	-3.84048782289028E-02	7.26742312366836E-02
4.80108213424700E+00	-3.78907807171345E-02	7.90547256183921E-02
4.80815601348900E+00	-3.73315475881100E-02	7.91163398345342E-02
4.81522989273100E+00	-3.67718786001205E-02	7.91600490647731E-02
4.82230424881000E+00	-3.62119004130363E-02	7.91674217060079E-02
4.82937812805200E+00	-3.56518700718880E-02	7.91574159786116E-02
4.83645200729400E+00	-3.50919105112553E-02	7.91231858585381E-02
4.84352588653600E+00	-3.45321930944920E-02	7.90694709008902E-02
4.85060024261500E+00	-3.39728556573391E-02	7.89809992059231E-02
